X;time;peak;backend
[4, 32, 128, 4];0.0008160475990734994;0.6118784067605988;mlir
[4, 32, 128, 4];0.0008950119954533875;0.5578940922562301;tvm
[4, 64, 1, 1];0.0006189334890223108;0.8067456578422526;mlir
[4, 64, 1, 1];0.0006192610744619742;0.8063188941687076;tvm
[4, 64, 1, 4];0.0006224603566806763;0.8021746275129584;mlir
[4, 64, 1, 4];0.0006232722007553093;0.801129753832762;tvm
[4, 64, 2, 1];0.0006325522772385739;0.7893765033013709;mlir
[4, 64, 2, 1];0.0006231328443391249;0.8013089171883885;tvm
[4, 64, 2, 4];0.0006195465248310938;0.8059473901464208;mlir
[4, 64, 2, 4];0.0006162890058476478;0.8102073865087602;tvm
[4, 64, 4, 1];0.0006274397383094765;0.7958085442711005;mlir
[4, 64, 4, 1];0.0006158705582492985;0.8107578744814492;tvm
[4, 64, 4, 4];0.0006242621748242527;0.7998592977421352;mlir
[4, 64, 4, 4];0.0006057161881471984;0.8243496121331362;tvm
[4, 64, 8, 1];0.000601836210989859;0.8296641106733248;mlir
[4, 64, 8, 1];0.0006082017061999068;0.8209807694912733;tvm
[4, 64, 8, 4];0.0006122170525486581;0.81559620510933;mlir
[4, 64, 8, 4];0.0005985226889606565;0.8342572703951869;tvm
[4, 64, 16, 1];0.0006053209435776807;0.8248878715656514;mlir
[4, 64, 16, 1];0.0006091997274779715;0.8196357979821325;tvm
[4, 64, 16, 4];0.0006060943996999413;0.8238352062139226;mlir
[4, 64, 16, 4];0.0006054531622794457;0.8247077327699938;tvm
[4, 64, 32, 1];0.0006508095757453702;0.7672319575046709;mlir
[4, 64, 32, 1];0.0006614753365283832;0.7548609557878495;tvm
[4, 64, 32, 4];0.0006861942310933955;0.7276684678130787;mlir
[4, 64, 32, 4];0.0005999321074341424;0.8322973526078831;tvm
[4, 64, 64, 1];0.0007395688808173873;0.6751526703098211;mlir
[4, 64, 64, 1];0.0014982775610405952;0.3332639543871377;tvm
[4, 64, 64, 4];0.0008948592003434896;0.557989351364149;mlir
[4, 64, 64, 4];0.0007306972256628796;0.6833499392432016;tvm
[4, 128, 1, 1];0.0009761392138898373;0.5115273494363028;mlir
[4, 128, 1, 1];0.0009859415877144784;0.5064416705652798;tvm
[4, 128, 1, 4];0.0009962756739696488;0.501188494116656;mlir
[4, 128, 1, 4];0.000983752790489234;0.5075684761347259;tvm
[4, 128, 2, 1];0.0010772711102617905;0.46350626133523926;mlir
[4, 128, 2, 1];0.0009462911839364097;0.5276620064078067;tvm
[4, 128, 2, 4];0.0011290054535493255;0.4422670441423955;mlir
[4, 128, 2, 4];0.0010246355086565018;0.4873166121449507;tvm
[4, 128, 4, 1];0.0010923372028628364;0.4571133377616949;mlir
[4, 128, 4, 1];0.0010277058318024501;0.4858607291214501;tvm
[4, 128, 4, 4];0.0010889662808040157;0.45852834340585896;mlir
[4, 128, 4, 4];0.0010340085718780756;0.48289919285193506;tvm
[4, 128, 8, 1];0.0012012398365186527;0.4156721160771722;mlir
[4, 128, 8, 1];0.001207364082802087;0.4135636564598339;tvm
[4, 128, 8, 4];0.0012583206698764116;0.3968161031726091;mlir
[4, 128, 8, 4];0.0011825641558971256;0.4222366306909628;tvm
[4, 128, 16, 1];0.0012730286543956026;0.3922314733747831;mlir
[4, 128, 16, 1];0.0012050504301441833;0.41435768352214214;tvm
[4, 128, 16, 4];0.0012904656468890607;0.3869315746340287;mlir
[4, 128, 16, 4];0.0011874100746354088;0.4205134480732954;tvm
[4, 128, 32, 1];0.002086300344672054;0.23933366355283486;mlir
[4, 128, 32, 1];0.0013577794161392376;0.36774891328202336;tvm
[4, 128, 32, 4];0.0014665232156403363;0.34048005475582127;mlir
[4, 128, 32, 4];0.001169418843346648;0.42698294764341505;tvm
[4, 256, 1, 1];0.0017671285895630717;0.2825611603541334;mlir
[4, 256, 1, 1];0.0013543994864448905;0.3686666376938425;tvm
[4, 256, 1, 4];0.0013048787659499794;0.3826576980110392;mlir
[4, 256, 1, 4];0.0013537768099922687;0.36883620776807097;tvm
[4, 256, 2, 1];0.0014164277672534809;0.3525219685082234;mlir
[4, 256, 2, 1];0.0012930222292197868;0.3861665279050902;tvm
[4, 256, 2, 4];0.0014258429291658103;0.35019418657427653;mlir
[4, 256, 2, 4];0.0013632573827635497;0.3662711906607805;tvm
[4, 256, 4, 1];0.0013674852525582537;0.36513878583172077;mlir
[4, 256, 4, 1];0.0015105020138435066;0.330566858028457;tvm
[4, 256, 4, 4];0.0013345190236577764;0.37415870130746876;mlir
[4, 256, 4, 4];0.001365083604468964;0.36578118961156797;tvm
[4, 256, 8, 1];0.0014702053740620613;0.33962731572822225;mlir
[4, 256, 8, 1];0.001432632634532638;0.3485345040494604;tvm
[4, 256, 8, 4];0.0014668962685391307;0.3403934657623576;mlir
[4, 256, 8, 4];0.0014185296604409814;0.3519996223460562;tvm
[4, 256, 16, 1];0.0016334156680386513;0.30569187900681344;mlir
[4, 256, 16, 1];0.0015609601250616834;0.31988126842264686;tvm
[4, 256, 16, 4];0.0016600365925114602;0.3007896976574977;mlir
[4, 256, 16, 4];0.0014845994155621156;0.33633443441229294;tvm
[8, 16, 1, 1];0.0008076927770162001;0.6182077133418388;mlir
[8, 16, 1, 1];0.0008022209658520296;0.6224244017751154;tvm
[8, 16, 1, 4];0.0008093425567494705;0.6169475466201987;mlir
[8, 16, 1, 4];0.0008023349510040134;0.6223359759375696;tvm
[8, 16, 2, 1];0.0008836599008645862;0.565061178258016;mlir
[8, 16, 2, 1];0.0008692467526998371;0.5744305667073657;tvm
[8, 16, 2, 4];0.0008112406794680282;0.615504026609385;mlir
[8, 16, 2, 4];0.0008070101757766679;0.6187306179644595;tvm
[8, 16, 4, 1];0.0009730782330734655;0.5131364445228598;mlir
[8, 16, 4, 1];0.0009677940543042496;0.5159381818282289;tvm
[8, 16, 4, 4];0.0008073723583947867;0.6184530589512054;mlir
[8, 16, 4, 4];0.0008013284095795825;0.6231176865723185;tvm
[8, 16, 8, 1];0.001004446850856766;0.49711132484112686;mlir
[8, 16, 8, 1];0.000996024493360892;0.5013148854171644;tvm
[8, 16, 8, 4];0.0007927133556222543;0.629889607915024;mlir
[8, 16, 8, 4];0.0007936991896713153;0.629107237678651;tvm
[8, 16, 16, 1];0.0012225709506310523;0.4084195722989907;mlir
[8, 16, 16, 1];0.0010493620648048818;0.47583376749449063;tvm
[8, 16, 16, 4];0.0007710606514592655;0.6475779873047814;mlir
[8, 16, 16, 4];0.0007794320335960947;0.6406227653464083;tvm
[8, 16, 32, 1];0.0010904845403274521;0.4578899436868383;mlir
[8, 16, 32, 1];0.0018629386322572827;0.26802917504420803;tvm
[8, 16, 32, 4];0.0007785417474224232;0.6413553369681811;mlir
[8, 16, 32, 4];0.0008391788287553936;0.5950125142008899;tvm
[8, 16, 64, 1];0.0011194404505658895;0.4460459727978313;mlir
[8, 16, 64, 1];0.0025356622936669737;0.19691971837456532;tvm
[8, 16, 64, 4];0.0007735785184195265;0.6454702307169198;mlir
[8, 16, 64, 4];0.0008317650062963367;0.6003160760336305;tvm
[8, 16, 128, 1];0.0013292331714183092;0.37564658744494145;mlir
[8, 16, 128, 1];0.0032944045960903168;0.15156666104536232;tvm
[8, 16, 128, 4];0.0007758597494103014;0.6435723790819391;mlir
[8, 16, 128, 4];0.0008386533590964973;0.595385327377496;tvm
[8, 32, 1, 1];0.000644947933324147;0.7742049845610538;mlir
[8, 32, 1, 1];0.0006260024310904555;0.7976357278551115;tvm
[8, 32, 1, 4];0.0006255012849578634;0.7982747865906324;mlir
[8, 32, 1, 4];0.000626857734459918;0.7965474099033103;tvm
[8, 32, 2, 1];0.000636203789326828;0.7848458515002575;mlir
[8, 32, 2, 1];0.0006362247950164601;0.7848199389163802;tvm
[8, 32, 2, 4];0.0006341543776215985;0.7873822564067379;mlir
[8, 32, 2, 4];0.0006227906415006146;0.8017492099091088;tvm
[8, 32, 4, 1];0.000680259479850065;0.734016826743759;mlir
[8, 32, 4, 1];0.0006745623468304984;0.7402160928608317;tvm
[8, 32, 4, 4];0.0006375218581524678;0.7832231920783624;mlir
[8, 32, 4, 4];0.0006267588250921108;0.7966731137587454;tvm
[8, 32, 8, 1];0.0009499482839601114;0.5256306192589232;mlir
[8, 32, 8, 1];0.0006110836766310968;0.8171088900863227;tvm
[8, 32, 8, 4];0.0005914945504628122;0.8441699156335636;mlir
[8, 32, 8, 4];0.0006086611028877087;0.8203611211443295;tvm
[8, 32, 16, 1];0.0011411299055907875;0.4375679774191836;mlir
[8, 32, 16, 1];0.0006100120081100613;0.8185443862144673;tvm
[8, 32, 16, 4];0.0006150715053081512;0.8118111478953072;mlir
[8, 32, 16, 4];0.0006018644708092324;0.8296251547969681;tvm
[8, 32, 32, 1];0.0008752137509873137;0.5705142363207025;mlir
[8, 32, 32, 1];0.0014007336285430938;0.35647170496024333;tvm
[8, 32, 32, 4];0.0006450953223975375;0.7740280969735501;mlir
[8, 32, 32, 4];0.0006568464377778582;0.7601805780528151;tvm
[8, 32, 64, 1];0.0009619983757147565;0.5190465154277552;mlir
[8, 32, 64, 1];0.001670234982157126;0.29895308749732047;tvm
[8, 32, 64, 4];0.0007089159480528906;0.7043457071791697;mlir
[8, 32, 64, 4];0.0007746521587250754;0.6445756319632415;tvm
[8, 64, 1, 1];0.001980294706299901;0.25214525048893716;mlir
[8, 64, 1, 1];0.0006679848229396157;0.7475048648029573;tvm
[8, 64, 1, 4];0.0019299191480968148;0.2587268514612697;mlir
[8, 64, 1, 4];0.000666673993691802;0.7489746255089968;tvm
[8, 64, 2, 1];0.0010684503795346245;0.4673327974101989;mlir
[8, 64, 2, 1];0.0010363190958742052;0.4818225455362211;tvm
[8, 64, 2, 4];0.0009631673019612208;0.5184165863450466;mlir
[8, 64, 2, 4];0.0010115590848727152;0.4936161537462091;tvm
[8, 64, 4, 1];0.0010117149213328958;0.4935401210689541;mlir
[8, 64, 4, 1];0.0009177304600598291;0.5440833953897016;tvm
[8, 64, 4, 4];0.0007362686374108307;0.6781789680976021;mlir
[8, 64, 4, 4];0.000721518874343019;0.6920427483155777;tvm
[8, 64, 8, 1];0.001397748157614842;0.35723309813833853;mlir
[8, 64, 8, 1];0.001071478909580037;0.46601188347945416;tvm
[8, 64, 8, 4];0.0009636494505684823;0.5181572038123838;mlir
[8, 64, 8, 4];0.0006680111109744757;0.7474754484749634;tvm
[8, 64, 16, 1];0.0013911126152379438;0.3589370833766021;mlir
[8, 64, 16, 1];0.0010768633510451764;0.4636817700939265;tvm
[8, 64, 16, 4];0.0011318728647893295;0.441146634304058;mlir
[8, 64, 16, 4];0.0006734928319929168;0.7413915650510683;tvm
[8, 64, 32, 1];0.0013629789755214006;0.36634600659991234;mlir
[8, 64, 32, 1];0.001085258976672776;0.4600947013520615;tvm
[8, 64, 32, 4];0.0011703099444275722;0.4266578329436785;mlir
[8, 64, 32, 4];0.0008596047264290974;0.580873847490519;tvm
[8, 128, 1, 1];0.002040583349298686;0.2446956675077807;mlir
[8, 128, 1, 1];0.0012770795729011297;0.39098730835354284;tvm
[8, 128, 1, 4];0.0020446826238185167;0.24420509028897774;mlir
[8, 128, 1, 4];0.0012763445411110297;0.3912124733398837;tvm
[8, 128, 2, 1];0.0019106271211057901;0.26133927402481255;mlir
[8, 128, 2, 1];0.0010053748701466247;0.49665246226920634;tvm
[8, 128, 2, 4];0.0019311458163429052;0.2585625075725728;mlir
[8, 128, 2, 4];0.0012375823134789243;0.4034656113970136;tvm
[8, 128, 4, 1];0.001530833644210361;0.32617646381783466;mlir
[8, 128, 4, 1];0.0009061638411367312;0.5510282821873953;tvm
[8, 128, 4, 4];0.0012573617132147774;0.39711874436295375;mlir
[8, 128, 4, 4];0.0013259086263133213;0.37658847288011504;tvm
[8, 128, 8, 1];0.0024017636897042394;0.20789801548852327;mlir
[8, 128, 8, 1];0.0011995383247267455;0.41626173542696115;tvm
[8, 128, 8, 4];0.0013585030537797138;0.367553023434625;mlir
[8, 128, 8, 4];0.0012734078336507082;0.39211467965483493;tvm
[8, 128, 16, 1];0.002521840069675818;0.19799903680097067;mlir
[8, 128, 16, 1];0.001345713812042959;0.3710461320181241;tvm
[8, 128, 16, 4];0.0015252957964548841;0.327360703361562;mlir
[8, 128, 16, 4];0.0012754841009154916;0.3914763848514548;tvm
[8, 256, 1, 1];0.0015909019857645035;0.31386088472443324;mlir
[8, 256, 1, 1];0.0013833097618771717;0.3609617444500049;tvm
[8, 256, 1, 4];0.0014373022568179294;0.3474021573356205;mlir
[8, 256, 1, 4];0.00137786049162969;0.3623893041387104;tvm
[8, 256, 2, 1];0.0013795241102343425;0.36195228561614917;mlir
[8, 256, 2, 1];0.0013572189345723018;0.3679007800751433;tvm
[8, 256, 2, 4];0.0014147288748063147;0.35294529832104055;mlir
[8, 256, 2, 4];0.001378711749566719;0.36216555412603413;tvm
[8, 256, 4, 1];0.0014072329504415393;0.354825336206941;mlir
[8, 256, 4, 1];0.001447888877009973;0.34486203512596325;tvm
[8, 256, 4, 4];0.0014123764995019883;0.3535331442699368;mlir
[8, 256, 4, 4];0.0014430120645556599;0.3460275329823099;tvm
[8, 256, 8, 1];0.0015168053650995716;0.32919312935653183;mlir
[8, 256, 8, 1];0.0014251124812290072;0.35037368021034593;tvm
[8, 256, 8, 4];0.0014965639857109636;0.33364554374512423;mlir
[8, 256, 8, 4];0.0013917118485551327;0.3587825348187543;tvm
[16, 16, 1, 1];0.0007812752883182839;0.6391113506696323;mlir
[16, 16, 1, 1];0.0007707238255534321;0.6478609953485708;tvm
[16, 16, 1, 4];0.000781289032602217;0.6391001075476864;mlir
[16, 16, 1, 4];0.0007707224940531887;0.647862114593279;tvm
[16, 16, 2, 1];0.0007904243975644931;0.6317136797655131;mlir
[16, 16, 2, 1];0.0008110985363600776;0.6156118922402256;tvm
[16, 16, 2, 4];0.0007609407111885957;0.6561902884417365;mlir
[16, 16, 2, 4];0.0007694111336604692;0.6489663106204138;tvm
[16, 16, 4, 1];0.0008616764680482447;0.5794772438115927;mlir
[16, 16, 4, 1];0.0008493985078530386;0.5878535223990486;tvm
[16, 16, 4, 4];0.0007578880104119889;0.658833360472971;mlir
[16, 16, 4, 4];0.0007672296414966695;0.6508115403203857;tvm
[16, 16, 8, 1];0.0009465174516662955;0.5275358672815531;mlir
[16, 16, 8, 1];0.0008564184536226094;0.5830349669017486;tvm
[16, 16, 8, 4];0.0007060770512907766;0.7071776427928035;mlir
[16, 16, 8, 4];0.0007563353792647831;0.6601858361396297;tvm
[16, 16, 16, 1];0.001171395109849982;0.42626258259337607;mlir
[16, 16, 16, 1];0.001345404700259678;0.37113138126062;tvm
[16, 16, 16, 4];0.0009038364078151062;0.5524472132838101;mlir
[16, 16, 16, 4];0.0008487722952850163;0.5882872326720247;tvm
[16, 16, 32, 1];0.0011630903463810682;0.42930620679256315;mlir
[16, 16, 32, 1];0.0018536861462052912;0.2693670154379015;tvm
[16, 16, 32, 4];0.0009479796863161027;0.5267221565709863;mlir
[16, 16, 32, 4];0.000818842148873955;0.609790184162547;tvm
[16, 16, 64, 1];0.0012420262501109391;0.40202202225380085;mlir
[16, 16, 64, 1];0.002491995081072673;0.20037034123958739;tvm
[16, 16, 64, 4];0.0009274694020859897;0.538370218617315;mlir
[16, 16, 64, 4];0.0008052549965213984;0.620079238153024;tvm
[16, 32, 1, 1];0.0018574208952486515;0.2688253944160895;mlir
[16, 32, 1, 1];0.0006684320760541596;0.7470047034688493;tvm
[16, 32, 1, 4];0.0011154139938298613;0.44765612366709145;mlir
[16, 32, 1, 4];0.0006684247709927149;0.7470128673124037;tvm
[16, 32, 2, 1];0.0013041877100476995;0.3828604585942943;mlir
[16, 32, 2, 1];0.001021316391415894;0.48890031429895464;tvm
[16, 32, 2, 4];0.0011600327561609447;0.43043776316660154;mlir
[16, 32, 2, 4];0.0012092758697690442;0.4129098390570455;tvm
[16, 32, 4, 1];0.0012218793417559937;0.4086507461893223;mlir
[16, 32, 4, 1];0.0007740089058643207;0.6451113171680134;tvm
[16, 32, 4, 4];0.0010264023003401235;0.4864777725034738;mlir
[16, 32, 4, 4];0.000650568945275154;0.7675157389363548;tvm
[16, 32, 8, 1];0.001320835217484273;0.37803497222987253;mlir
[16, 32, 8, 1];0.0008800010837148875;0.5674105566484514;tvm
[16, 32, 8, 4];0.0011814391618827358;0.4226386942906038;mlir
[16, 32, 8, 4];0.0006436416879296303;0.775776203011412;tvm
[16, 32, 16, 1];0.001233198694535531;0.40489979998719355;mlir
[16, 32, 16, 1];0.0009967342484742403;0.5009579088169651;tvm
[16, 32, 16, 4];0.0009612291614757851;0.5194618773272449;mlir
[16, 32, 16, 4];0.0009167469543172047;0.5446670996947036;tvm
[16, 32, 32, 1];0.0014657826395705342;0.3406520798392067;mlir
[16, 32, 32, 1];0.0014494856732198969;0.3444821249269114;tvm
[16, 32, 32, 4];0.0012795406219083816;0.3902352893003013;mlir
[16, 32, 32, 4];0.0010051697754533961;0.4967537991646023;tvm
[16, 64, 1, 1];0.002651445072842762;0.1883206670491401;mlir
[16, 64, 1, 1];0.0012568214297061786;0.3972894581202653;tvm
[16, 64, 1, 4];0.0012316349020693451;0.40541389653944;mlir
[16, 64, 1, 4];0.0012580054171849042;0.39691554419476194;tvm
[16, 64, 2, 1];0.0018655338499229401;0.26765630909486327;mlir
[16, 64, 2, 1];0.0013385327765718102;0.3730367410507089;tvm
[16, 64, 2, 4];0.0012586116063175723;0.3967243764919772;mlir
[16, 64, 2, 4];0.0012252083542989567;0.4075404016059034;tvm
[16, 64, 4, 1];0.001986388786463067;0.25137168925071796;mlir
[16, 64, 4, 1];0.0013749041099799797;0.3631685301814797;tvm
[16, 64, 4, 4];0.0012921307497890666;0.3864329556768279;mlir
[16, 64, 4, 4];0.0013427669036900625;0.3718604497844834;tvm
[16, 64, 8, 1];0.0022482253261841834;0.22209602344858487;mlir
[16, 64, 8, 1];0.00136078595824074;0.36693640299422353;tvm
[16, 64, 8, 4];0.001278905721846968;0.3904290177393177;mlir
[16, 64, 8, 4];0.0012773880880558863;0.3908928769813761;tvm
[16, 64, 16, 1];0.0018636297027114779;0.26792978456794236;mlir
[16, 64, 16, 1];0.0008937132661230862;0.5587048147197761;tvm
[16, 64, 16, 4];0.0021932304080110043;0.22766504738311083;mlir
[16, 64, 16, 4];0.0014602395676774904;0.341945195716122;tvm
[16, 128, 1, 1];0.00244539586128667;0.20418857849018418;mlir
[16, 128, 1, 1];0.0015421228454215452;0.3237886697835756;tvm
[16, 128, 1, 4];0.002394311421085149;0.208545095832021;mlir
[16, 128, 1, 4];0.0015393074427265674;0.3243808812341337;tvm
[16, 128, 2, 1];0.0015684922691434622;0.31834514876798176;mlir
[16, 128, 2, 1];0.0010779231815831736;0.4632258710945782;tvm
[16, 128, 2, 4];0.0014461356913670897;0.3452801197997374;mlir
[16, 128, 2, 4];0.0015547504153801128;0.3211588817230373;tvm
[16, 128, 4, 1];0.001393044731230475;0.3584392471883184;mlir
[16, 128, 4, 1];0.0008822455565677956;0.5659670383656217;tvm
[16, 128, 4, 4];0.0014121116837486625;0.3535994429536762;mlir
[16, 128, 4, 4];0.0015730866289231926;0.3174153893251893;tvm
[16, 128, 8, 1];0.001926055789226666;0.2592458160115852;mlir
[16, 128, 8, 1];0.0012920054869027808;0.38647042123550757;tvm
[16, 128, 8, 4];0.0015279752697097138;0.32678664024239507;mlir
[16, 128, 8, 4];0.001565215177834034;0.3190116680652645;tvm
[16, 256, 1, 1];0.0028453937848098576;0.17548428882762593;mlir
[16, 256, 1, 1];0.00160475485608913;0.31115151505369354;tvm
[16, 256, 1, 4];0.0016710207855794579;0.2988125037527618;mlir
[16, 256, 1, 4];0.0016085953102447093;0.3104086537999075;tvm
[16, 256, 2, 1];0.0025459932803642005;0.19612066874366516;mlir
[16, 256, 2, 1];0.00159440390416421;0.31317152664879505;tvm
[16, 256, 2, 4];0.0016330552462022752;0.30575934642939645;mlir
[16, 256, 2, 4];0.001553538371808827;0.3214094442871924;tvm
[16, 256, 4, 1];0.0025958197948057204;0.19235615113231527;mlir
[16, 256, 4, 1];0.001634884742088616;0.30541719052561805;tvm
[16, 256, 4, 4];0.0016052931314334273;0.31104718196610065;mlir
[16, 256, 4, 4];0.001594491011928767;0.3131544179467671;tvm
[32, 16, 1, 1];0.0031362822046503425;0.15920821921622105;mlir
[32, 16, 1, 1];0.0012410748458933085;0.4023302111183309;tvm
[32, 16, 1, 4];0.001595405105035752;0.3129749949939613;mlir
[32, 16, 1, 4];0.0012408813781803474;0.4023929390367032;tvm
[32, 16, 2, 1];0.0025286581367254257;0.19746516838710318;mlir
[32, 16, 2, 1];0.001519047247711569;0.32870729038489666;tvm
[32, 16, 2, 4];0.001951625308720395;0.25584926703440364;mlir
[32, 16, 2, 4];0.0019418757583480328;0.2571338061229424;tvm
[32, 16, 4, 1];0.001511047303210944;0.3304475668636291;mlir
[32, 16, 4, 1];0.0014522040146403015;0.34383729815371883;tvm
[32, 16, 4, 4];0.0012820172996725887;0.3894814094079896;mlir
[32, 16, 4, 4];0.001240361700183712;0.4025615307921467;tvm
[32, 16, 8, 1];0.0020225814660079777;0.246873568829556;mlir
[32, 16, 8, 1];0.0013914642622694373;0.3588463737814764;tvm
[32, 16, 8, 4];0.0019065028754994273;0.2619046166563491;mlir
[32, 16, 8, 4];0.0017868785071186721;0.27943808310004103;tvm
[32, 16, 16, 1];0.0019561880617402494;0.2552525058954208;mlir
[32, 16, 16, 1];0.0014023528638062999;0.356060102738075;tvm
[32, 16, 16, 4];0.0018908086931332946;0.2640784901059816;mlir
[32, 16, 16, 4];0.0015112044347915798;0.3304132076814409;tvm
[32, 16, 32, 1];0.0018594559223856777;0.26853118632749085;mlir
[32, 16, 32, 1];0.0018543823098298162;0.2692658909196181;tvm
[32, 16, 32, 4];0.0019192042818758637;0.26017131655930803;mlir
[32, 16, 32, 4];0.0014346944517455995;0.34803362078551114;tvm
[32, 32, 1, 1];0.002818453125655651;0.1771616849741819;mlir
[32, 32, 1, 1];0.0014990763884270564;0.333086364788809;tvm
[32, 32, 1, 4];0.0016183075204025954;0.30854574823806397;mlir
[32, 32, 1, 4];0.0015165395161602646;0.3292508368170589;tvm
[32, 32, 2, 1];0.0016857616428751498;0.2961995884010545;mlir
[32, 32, 2, 1];0.0018530233355704695;0.26946336572074747;tvm
[32, 32, 2, 4];0.001828108768677339;0.273135774696366;mlir
[32, 32, 2, 4];0.0017525958828628063;0.284904186780514;tvm
[32, 32, 4, 1];0.001192566953250207;0.41869507066337797;mlir
[32, 32, 4, 1];0.001709756936179474;0.2920426255896123;tvm
[32, 32, 4, 4];0.0019175327906850725;0.26039810489160564;mlir
[32, 32, 4, 4];0.0017163080628961325;0.2909279024881693;tvm
[32, 32, 8, 1];0.002120151271810755;0.23551239546008879;mlir
[32, 32, 8, 1];0.0009723108232719824;0.5135414445779861;tvm
[32, 32, 8, 4];0.0029697860591113567;0.1681339648120363;mlir
[32, 32, 8, 4];0.0021891394862905145;0.2280904930402599;tvm
[32, 32, 16, 1];0.0020916909561492503;0.2387168636427743;mlir
[32, 32, 16, 1];0.0010321920999558643;0.48374900833212675;tvm
[32, 32, 16, 4];0.0020003587706014514;0.24961617490835045;mlir
[32, 32, 16, 4];0.0020454977347981185;0.24410777693243724;tvm
[32, 64, 1, 1];0.0031845715129747987;0.1567940624751347;mlir
[32, 64, 1, 1];0.001631553575862199;0.30604076516337303;tvm
[32, 64, 1, 4];0.0016248271858785301;0.30730769961355964;mlir
[32, 64, 1, 4];0.0016189803136512637;0.3084175271012351;tvm
[32, 64, 2, 1];0.002778244292130694;0.17972570165129875;mlir
[32, 64, 2, 1];0.0016864438657648861;0.2960797657711764;tvm
[32, 64, 2, 4];0.0016042657662183046;0.31124637530534843;mlir
[32, 64, 2, 4];0.0016610624152235687;0.3006039388921452;tvm
[32, 64, 4, 1];0.002616114798001945;0.19086391206657344;mlir
[32, 64, 4, 1];0.0016938083281274885;0.2947924487500348;tvm
[32, 64, 4, 4];0.001692439487669617;0.29503087608138934;mlir
[32, 64, 4, 4];0.0016979437205009162;0.2940744729834733;tvm
[32, 64, 8, 1];0.001899958762805909;0.2628067064068765;mlir
[32, 64, 8, 1];0.0009130835242103785;0.5468523870187135;tvm
[32, 64, 8, 4];0.002910655632149428;0.1715496327517011;mlir
[32, 64, 8, 4];0.002347180328797549;0.2127326557042617;tvm
[32, 128, 1, 1];0.0025965224485844374;0.1923040969794516;mlir
[32, 128, 1, 1];0.0016674106009304523;0.2994594759582745;tvm
[32, 128, 1, 4];0.001690900739049539;0.29529935922943373;mlir
[32, 128, 1, 4];0.001683217502431944;0.2966472865452475;tvm
[32, 128, 2, 1];0.0015160420298343524;0.3293588798566899;mlir
[32, 128, 2, 1];0.0016374325787182897;0.3049419629556608;tvm
[32, 128, 2, 4];0.0015980361786205322;0.31245969987546396;mlir
[32, 128, 2, 4];0.0016641249821987003;0.3000507234151266;tvm
[32, 128, 4, 1];0.0013330463116290048;0.3745720613050008;mlir
[32, 128, 4, 1];0.001778818405000493;0.28070426040018764;tvm
[32, 128, 4, 4];0.0016534843016415834;0.3019816422001568;mlir
[32, 128, 4, 4];0.0016332764935214072;0.30571792757841476;tvm
[32, 256, 1, 1];0.0028236141079105437;0.17683787007687102;mlir
[32, 256, 1, 1];0.0016468421090394258;0.30319962188309024;tvm
[32, 256, 1, 4];0.001665938354562968;0.2997241184790981;mlir
[32, 256, 1, 4];0.0016831897082738578;0.2966521850195773;tvm
[32, 256, 2, 1];0.0027540114242583513;0.18130712907132218;mlir
[32, 256, 2, 1];0.0016695506637915969;0.2990756229151684;tvm
[32, 256, 2, 4];0.0018196400778833777;0.2744069614814819;mlir
[32, 256, 2, 4];0.0018633303989190608;0.2679728217022419;tvm
[64, 16, 1, 1];0.004282467823941261;0.11659676739902894;mlir
[64, 16, 1, 1];0.002697201387491077;0.18512592610905165;tvm
[64, 16, 1, 4];0.003645114484243095;0.13698387442159818;mlir
[64, 16, 1, 4];0.0027046582545153797;0.18461552542850676;tvm
[64, 16, 2, 1];0.003654813044704497;0.1366203684441201;mlir
[64, 16, 2, 1];0.005042084492743015;0.09903084834864828;tvm
[64, 16, 2, 4];0.004431516397744417;0.11267517931696089;mlir
[64, 16, 2, 4];0.006954575655981898;0.07179760915138204;tvm
[64, 16, 4, 1];0.0033948285272344947;0.14708310029686944;mlir
[64, 16, 4, 1];0.0021103968610987067;0.2366009512077978;tvm
[64, 16, 4, 4];0.00482191116316244;0.10355269681792013;mlir
[64, 16, 4, 4];0.004834652005229145;0.10327980260458036;tvm
[64, 16, 8, 1];0.0036939174169674516;0.13517408442006446;mlir
[64, 16, 8, 1];0.0014008160505909473;0.35645073066607225;tvm
[64, 16, 8, 4];0.004926132911350578;0.10136184178291034;mlir
[64, 16, 8, 4];0.0067706548143178225;0.07374794882556925;tvm
[64, 16, 16, 1];0.003252196591347456;0.15353373965471898;mlir
[64, 16, 16, 1];0.0014036446518730372;0.355732417101155;tvm
[64, 16, 16, 4];0.0053342177998274565;0.09360733353970963;mlir
[64, 16, 16, 4];0.008652145508676767;0.057710761366780286;tvm
[64, 32, 1, 1];0.003497355617582798;0.14277127045690932;mlir
[64, 32, 1, 1];0.0018947846838273108;0.2635243513544321;tvm
[64, 32, 1, 4];0.0025107756082434207;0.19887157702286207;mlir
[64, 32, 1, 4];0.0018899219576269388;0.26420239351516567;tvm
[64, 32, 2, 1];0.002104731887811795;0.237237772494163;mlir
[64, 32, 2, 1];0.0033176960423588753;0.15050260734762425;tvm
[64, 32, 2, 4];0.002965703228255734;0.16836543184922076;mlir
[64, 32, 2, 4];0.0061715892516076565;0.08090653548141345;tvm
[64, 32, 4, 1];0.0012591780541697517;0.39654590795035444;mlir
